what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1504487522006
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1504487522007
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1504487522007
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1504487522007
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1504487522008
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1504487522008
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1504487522008
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1504487522008
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1504487522008
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1504487522008
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1504487522008
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1504487522008
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1504487522008
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1504487522021
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1504487522022
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1504487522022
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1504487522022
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1504487522022
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1504487522022
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1504487522023
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1504487522023
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1504487522024
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1504487522024
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1504487522024
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1504487522024
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1504487522025
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1504487522025
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1504487522025
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1504487522032
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1504487522032
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1504487522032
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1504487522032
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1504487522043
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1504487522043
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1504487522043
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1504487522043
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1504487522043
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1504487522043
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1504487522044
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1504487522044
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1504487522044
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1504487522044
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1504487522044
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1504487522044
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1504487522044
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1504487522056
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1504487522056
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1504487522056
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1504487522056
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1504487522056
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1504487522056
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1504487522061
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1504487522061
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1504487522061
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1504487522061
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1504487522061
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1504487522061
started,bundle,org.eclipse.pde,3.7.2.v201202080800,"org.eclipse.pde",1504487522061
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1504487522061
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1504487522061
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1504487522062
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1504487522062
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1504487522062
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1504487522062
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1504487522062
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1504487522062
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1504487522062
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1504487522062
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1504487522065
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1504487522065
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1504487522065
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1504487522065
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1504487522065
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1504487522065
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1504487522065
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1504487522065
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1504487522065
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1504487522065
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1504487522066
os,sysinfo,,,"linux",1504487522070
arch,sysinfo,,,"x86_64",1504487522070
ws,sysinfo,,,"gtk",1504487522070
locale,sysinfo,,,"en_US",1504487522070
processors,sysinfo,,,"4",1504487522071
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1504487522071
java.runtime.version,sysinfo,,,"1.8.0_131-8u131-b11-2ubuntu1.17.04.3-b11",1504487522071
java.specification.name,sysinfo,,,"Java Platform API Specification",1504487522071
java.specification.vendor,sysinfo,,,"Oracle Corporation",1504487522071
java.specification.version,sysinfo,,,"1.8",1504487522071
java.vendor,sysinfo,,,"Oracle Corporation",1504487522071
java.version,sysinfo,,,"1.8.0_131",1504487522071
java.vm.info,sysinfo,,,"mixed mode",1504487522071
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1504487522071
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1504487522071
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1504487522071
java.vm.specification.version,sysinfo,,,"1.8",1504487522071
java.vm.vendor,sysinfo,,,"Oracle Corporation",1504487522071
java.vm.version,sysinfo,,,"25.131-b11",1504487522071
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1504487523147
error,log,,,"Unhandled event loop exception",1504487524463
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1504487526691
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1504487526852
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1504487527059
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1504487539880
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1504487539900
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1504487539957
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1504487539958
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1504487539960
started,bundle,org.eclipse.graphiti,0.9.0.v20120613-0805,"org.eclipse.graphiti",1504487539965
started,bundle,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui",1504487539965
started,bundle,org.eclipse.graphiti.examples.common,0.9.0.v20120613-0805,"org.eclipse.graphiti.examples.common",1504487539966
started,bundle,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor",1504487543426
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1504487543481
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1504487543536
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1504487543552
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1504487543583
started,bundle,org.eclipse.graphiti.mm,0.9.0.v20120613-0805,"org.eclipse.graphiti.mm",1504487543619
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1504487543647
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1504487543763
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1504487543836
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1504487543900
started,bundle,org.eclipse.featuremodel.metamodel,0.7.0,"org.eclipse.featuremodel.metamodel",1504487544995
opened,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1504487545163
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1504487545186
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504487545206
started,bundle,org.eclipse.emf.ecore.edit,2.7.1.v20120130-0943,"org.eclipse.emf.ecore.edit",1504487547591
started,bundle,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.metamodel.editor",1504487547591
started,bundle,org.eclipse.featuremodel.metamodel.edit,0.7.0,"org.eclipse.featuremodel.metamodel.edit",1504487547617
opened,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1504487547785
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1504487547846
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504487547885
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1504487551050
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1504487551093
closed,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1504487551095
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504487552914
opened,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1504487553127
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1504487553160
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504487553187
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1504487555222
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1504487565529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504487590995
started,bundle,org.eclipse.emf.eef.runtime,1.0.2.v20120216-1513,"org.eclipse.emf.eef.runtime",1504487594137
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1504487594166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504487594221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504487600220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504487724964
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1504487827158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504487886040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504487887360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504488050923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504488145170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504488179721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504489904308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504489976569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504489985574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504490160576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504490180206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504490325529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504490326820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504490417838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504490788888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504490791907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504491053583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504491192372
