what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1503360563917
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1503360563917
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1503360563917
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1503360563918
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1503360563918
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1503360563918
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1503360563918
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1503360563918
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1503360563918
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1503360563918
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1503360563918
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1503360563918
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1503360563918
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1503360563918
os,sysinfo,,,"linux",1503360563921
arch,sysinfo,,,"x86_64",1503360563921
ws,sysinfo,,,"gtk",1503360563921
locale,sysinfo,,,"en_US",1503360563921
processors,sysinfo,,,"4",1503360563921
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1503360563921
java.runtime.version,sysinfo,,,"1.8.0_131-8u131-b11-2ubuntu1.17.04.3-b11",1503360563921
java.specification.name,sysinfo,,,"Java Platform API Specification",1503360563921
java.specification.vendor,sysinfo,,,"Oracle Corporation",1503360563921
java.specification.version,sysinfo,,,"1.8",1503360563921
java.vendor,sysinfo,,,"Oracle Corporation",1503360563921
java.version,sysinfo,,,"1.8.0_131",1503360563921
java.vm.info,sysinfo,,,"mixed mode",1503360563921
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1503360563921
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1503360563921
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1503360563921
java.vm.specification.version,sysinfo,,,"1.8",1503360563921
java.vm.vendor,sysinfo,,,"Oracle Corporation",1503360563921
java.vm.version,sysinfo,,,"25.131-b11",1503360563921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360570934
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1503360588218
started,bundle,org.eclipse.emf.converter,2.5.0.v20120130-0943,"org.eclipse.emf.converter",1503360588222
started,bundle,org.eclipse.emf.importer,2.6.0.v20120130-0943,"org.eclipse.emf.importer",1503360588224
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1503360588238
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1503360588280
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1503360588297
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1503360588298
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1503360588306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360615865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360615871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360617384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360619929
started,bundle,org.eclipse.emf.ecore.edit,2.7.1.v20120130-0943,"org.eclipse.emf.ecore.edit",1503360636150
started,bundle,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.metamodel.editor",1503360636151
started,bundle,org.eclipse.featuremodel.metamodel,0.7.0,"org.eclipse.featuremodel.metamodel",1503360636154
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1503360636223
started,bundle,org.eclipse.featuremodel.metamodel.edit,0.7.0,"org.eclipse.featuremodel.metamodel.edit",1503360636283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1503360666005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360666039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360669594
started,bundle,org.eclipse.emf.codegen.ecore.ui,2.7.0.v20120130-0943,"org.eclipse.emf.codegen.ecore.ui",1503360675640
started,bundle,org.eclipse.emf.codegen,2.6.0.v20120130-0943,"org.eclipse.emf.codegen",1503360680097
started,bundle,org.eclipse.emf.codegen.ecore,2.7.0.v20120130-0943,"org.eclipse.emf.codegen.ecore",1503360680100
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1503360680171
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1503360680203
started,bundle,org.eclipse.pde,3.7.2.v201202080800,"org.eclipse.pde",1503360680710
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1503360680720
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1503360680722
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1503360681247
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1503360681260
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1503360682195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360682335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360688809
opened,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503360731607
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503360731635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1503360731712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360731756
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1503360731792
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1503360731793
started,bundle,org.eclipse.graphiti,0.9.0.v20120613-0805,"org.eclipse.graphiti",1503360731793
started,bundle,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui",1503360731794
started,bundle,org.eclipse.graphiti.examples.common,0.9.0.v20120613-0805,"org.eclipse.graphiti.examples.common",1503360731794
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1503360731852
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503360757073
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503360757252
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503360757271
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503360760037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360763792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360781060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360785518
started,bundle,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor",1503360798899
started,bundle,org.eclipse.graphiti.mm,0.9.0.v20120613-0805,"org.eclipse.graphiti.mm",1503360829450
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1503360835444
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1503360835450
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1503360835457
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1503360835468
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1503360835506
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1503360835597
started,bundle,org.eclipse.emf.eef.runtime,1.0.2.v20120216-1513,"org.eclipse.emf.eef.runtime",1503360835637
opened,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503360836011
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503360836075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1503360836217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360836262
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503360842151
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1503360843319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360843555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1503360845457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360845525
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503360848421
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503360848430
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503360856218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360926723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503360955993
closed,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503360997917
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503361001702
opened,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503361001921
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503361001947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503361001976
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503361006618
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503361006634
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503361009384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361025563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361081949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361111214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361118700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361133029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361184085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361212831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361279108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361327376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361438175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361452786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503361452902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361452939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361470806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361472370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361520743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361522156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361525835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361526331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361529371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361529922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361702095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361747837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361751672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503361820639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503362271715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503362273999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503362285882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503362286998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503363066815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503365100273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503365104058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503365104152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503365104176
activated,editor,org.eclipse.featuremodel.metamodel.editor,0.7.0,"org.eclipse.featuremodel.presentation.FeatureModelEditorID",1503365107810
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503365119367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503365573961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503365976810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503365980966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503366854587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503367007517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503367040888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503367055214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503369217418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503369311321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503369454864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503369872148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503369888538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503369988453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503369990269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503370089821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503370091113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503370203032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503370641733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503370794477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503370875154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503371099415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503371099609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503371099627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503371170103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503371181602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503371252251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503372120082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503372275040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503372465624
error,log,,,"GFCommandStack.execute(Command) java.lang.NullPointerException",1503372484337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503372809098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503372809175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503372809205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503373323761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503373323847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503373323883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503373344034
executed,command,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui.internal.action.SaveImageAction",1503373367106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503373367131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503373549442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503373550850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503373662432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374139154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374256647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374318276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374452774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374454620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374457171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374457780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374477274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374478275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374621289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503374621382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374621412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374711026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374712342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503374971709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375324944
error,log,,,"GFCommandStack.execute(Command) java.lang.NullPointerException",1503375531996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375611405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503375611473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375611500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375673156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375694336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375694351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375712439
executed,command,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui.internal.action.SaveImageAction",1503375712454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375712459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375712469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375715475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375993028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503375998003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503376000480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503376005778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503376211360
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503376245531
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1503376245633
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1503376245637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503376255619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503376258316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503376267665
activated,editor,org.eclipse.featuremodel.diagrameditor,0.1.0.201207021031,"org.eclipse.featuremodel.diagrameditor.diagrameditor",1503376267677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503376332089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503379480078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503379986902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503379987018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503379987040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503379992936
executed,command,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui.internal.action.SaveImageAction",1503380005804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380005825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380009616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380022569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380022588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380033372
executed,command,org.eclipse.graphiti.ui,0.9.0.v20120613-0805,"org.eclipse.graphiti.ui.internal.action.SaveImageAction",1503380033390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380033393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380033413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503380036330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503388842039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389013722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389020450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389116202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389146480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389190952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389502223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389518594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503389645666
